Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,BKS Collection (product.metafields.bks.collection),BKS Design (product.metafields.bks.design),BKS Drop (product.metafields.bks.drop),BKS Series (product.metafields.bks.series),Google Product Category (product.metafields.custom.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Boot style (product.metafields.shopify.boot-style),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Luggage/Bag closure (product.metafields.shopify.luggage-bag-closure),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Slipper style (product.metafields.shopify.slipper-style),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Corea del Sud,Price / Corea del Sud,Compare At Price / Corea del Sud,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
folklore-field-windbreaker,BKS Folklore Field™ Windbreaker,"<p><em>Windbreaker in cobalt floral geometry and naturalistic garden print, divided by a gold chevron.</em></p>
<p>Zip-up windbreaker with adjustable hood, chest pocket and ribbed cuffs. Upper body and sleeves in a bold cobalt-and-yellow botanical pattern — flat graphic forms, dense and decorative. Lower body in a deep charcoal field scattered with three-dimensional flowers in orange, red, blue and white. A gold chevron cuts across chest and back yoke, separating the two floral worlds into a single composed garment. Generated through BakAbo's AI design process and printed edge-to-edge on demand.</p>
<ul>
<li>
<strong>Material:</strong> 100% polyester shell, mesh lining</li>
<li>
<strong>Fit:</strong> Relaxed — size up for layering</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print</li>
<li>
<strong>Care:</strong> Machine wash 30°C, do not tumble dry</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Machine wash: cold (max 30C or 90F), gentle cycle, Do not bleach, Tumble dry: gentle cycle, low heat, Do not iron, Do not dryclean</p>",Printify,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Windbreakers,Windbreaker Jacket,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:origin, series:naif, type:windbreaker, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,XS,,,,,,,,17154316264542499865,100.0,shopify,continue,manual,111.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/b99276d4-4e2f-420e-a862-f584cce667a5.png?v=1781219956,1,BKS Folklore Field Windbreaker - BKS Folklore Windbreaker,false,BKS Folklore Field Windbreaker | BKS Studio,"AOP windbreaker from the BKS Folklore collection. Cobalt botanical upper, charcoal garden field below, gold chevron dividing two floral worlds. Made to order.",Apparel & Accessories > Clothing > Outerwear,Unisex,adult,BAKABO-STARLIGHTGUARD-BKS✨WINDBREAKER-JACKETD,new,TRUE,no-gtin,Outerwear,,,,Folklore,Field,catalog-reset-2026,naif,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,TRUE,,,,adults,,,,,,do-not-dryclean-drip-dry-do-not-bleach-machine-wash-cold-max-30-c-or-90-f-iron-steam-or-dry-low-heat; tumble-dry; ironing-instructions; dry-clean-only,,,,yellow; blue; red; geometric; floral; navy,,,polyester; mesh,,,,,,hooded,,windproof; quick-drying; pockets; waterproof; hooded,,,,,,xs; s; m; l; xl; 2xl; 3xl,,long,,,,unisex,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,kg,,55.75,true,,,true,,,true,,,true,,,active
folklore-field-windbreaker,,,,,,,,,S,,,,,,,,15974787240800956819,100.0,shopify,continue,manual,118.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,2,BKS Folklore Field™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,kg,,59.16,,,,,,,,,,,,,
folklore-field-windbreaker,,,,,,,,,M,,,,,,,,24400303374984673059,100.0,shopify,continue,manual,123.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/16001117531506519949_2048.jpg?v=1780438965,3,BKS Folklore Field™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,kg,,61.66,,,,,,,,,,,,,
folklore-field-windbreaker,,,,,,,,,L,,,,,,,,91743722913933668869,100.0,shopify,continue,manual,124.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8017784859464726029_2048.jpg?v=1780438970,4,BKS Folklore Field™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,kg,,62.42,,,,,,,,,,,,,
folklore-field-windbreaker,,,,,,,,,XL,,,,,,,,13365011114974979238,100.0,shopify,continue,manual,131.86,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10870413988674420552_2048.jpg?v=1780438971,5,BKS Folklore Field™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,kg,,65.93,,,,,,,,,,,,,
folklore-field-windbreaker,,,,,,,,,2XL,,,,,,,,28462575936473035094,100.0,shopify,continue,manual,135.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6903907398966569935_2048.jpg?v=1780438973,6,BKS Folklore Field™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12933212102968830432_2048.jpg?v=1780438965,kg,,67.84,,,,,,,,,,,,,
folklore-field-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8201420971448105467_2048.jpg?v=1780438975,7,BKS Folklore Field™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-orbit-windbreaker,BKS Glyph Orbit™ Windbreaker,"<p><em>Windbreaker in gold orbital mechanics and deep blue pixel grid, divided by a sharp chevron.</em></p>
<p>Zip-up windbreaker with adjustable hood, chest pocket and ribbed cuffs. Upper body and sleeves in a three-dimensional orbital pattern — gold concentric circles, interlocking rings and mechanical nodes on cobalt blue. Lower body in a dense pixel-block field in steel blue and anthracite, shifting the register from analogue system to digital code. A V-chevron cuts across chest and back yoke, holding the two surfaces in precise tension. Generated through BakAbo's AI design process and printed edge-to-edge on demand.</p>
<ul>
<li>
<strong>Material:</strong> 100% polyester shell, mesh lining</li>
<li>
<strong>Fit:</strong> Relaxed — size up for layering</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print</li>
<li>
<strong>Care:</strong> Machine wash 30°C, do not tumble dry</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul><br><br><p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Machine wash: cold (max 30C or 90F), gentle cycle, Do not bleach, Tumble dry: gentle cycle, low heat, Do not iron, Do not dryclean</p>",Printify,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Windbreakers,Windbreaker Jacket,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:glyph, series:brut, type:windbreaker, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,XS,,,,,,,,32984246072054974766,100.0,shopify,continue,manual,111.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/ChatGPT_Image_12_giu_2026_10_29_18_4.png?v=1781253569,1,BKS Glyph Orbit Windbreaker - BKS Glyph Windbreaker,false,BKS Glyph Orbit Windbreaker | BKS Studio,"AI-generated all-over print windbreaker from BKS Glyph. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",Apparel & Accessories > Clothing > Outerwear,Unisex,adult,BAKABO-LEAFGUARD-BKS🍃WINDBREAKER-JACKETD,new,TRUE,no-gtin,Outerwear,,,,Glyph,Orbit,catalog-reset-2026,brut,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,TRUE,,,,adults,,,,,,do-not-dryclean-drip-dry-do-not-bleach-machine-wash-cold-max-30-c-or-90-f-iron-steam-or-dry-low-heat; tumble-dry; ironing-instructions; dry-clean-only,,,,brown; bronze; beige; gray; ciano-b; geometric,,,polyester; mesh,,,,,,hooded,,breathable-design; lightweight; windproof; hooded; pockets,,,,,,xs; s; m; l; xl; 2xl; 3xl,,long,,,,unisex,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,kg,,55.75,true,,,true,,,true,,,true,,,active
glyph-orbit-windbreaker,,,,,,,,,S,,,,,,,,41681319314109304394,100.0,shopify,continue,manual,118.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,2,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,kg,,59.16,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,M,,,,,,,,29647153413184121283,100.0,shopify,continue,manual,123.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7902072676262029627_2048.jpg?v=1780440064,3,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,kg,,61.66,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,L,,,,,,,,25827280464594382538,100.0,shopify,continue,manual,124.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6472737771616915534_2048.jpg?v=1780440066,4,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,kg,,62.42,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,XL,,,,,,,,28075805410791867341,100.0,shopify,continue,manual,131.86,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/18377312737290860835_2048.jpg?v=1780440067,5,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,kg,,65.93,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,2XL,,,,,,,,98328300439345931084,100.0,shopify,continue,manual,135.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/9298461269737885776_2048.jpg?v=1780440069,6,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4858134782735088279_2048.jpg?v=1780440061,kg,,67.84,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11659422352540202670_2048.jpg?v=1780440071,7,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7966629833746271779_2048.jpg?v=1780440073,8,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15976901403244842177_2048.jpg?v=1780440075,9,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10658929146178075368_2048.jpg?v=1780440077,10,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-orbit-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6121257310073129769_2048.jpg?v=1780440078,11,BKS Glyph Orbit™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag-clash-windbreaker,BKS Flag Clash™ Windbreaker,"<p><em>Windbreaker in violet and gold, asymmetric split with double chevron.</em></p>
<p>Zip-up windbreaker with adjustable hood, chest pocket and ribbed cuffs. Body split vertically into two asymmetric fields — deep violet on the left, warm gold on the right — with a magenta cross-hatch texture running across the upper panels and hood. A double chevron in black cuts across chest and back yoke, anchoring the two halves into a single graphic composition. Generated through BakAbo's AI design process and printed edge-to-edge on demand.</p>
<ul>
<li>
<strong>Material:</strong> 100% polyester shell, mesh lining</li>
<li>
<strong>Fit:</strong> Relaxed — size up for layering</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print</li>
<li>
<strong>Care:</strong> Machine wash 30°C, do not tumble dry</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul><br><br><p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Machine wash: cold (max 30C or 90F), gentle cycle, Do not bleach, Tumble dry: gentle cycle, low heat, Do not iron, Do not dryclean</p>",Printify,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Windbreakers,Windbreaker Jacket,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:flag, series:neo-dada, type:windbreaker, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,XS,,,,,,,,18930615709346044261,100.0,shopify,continue,manual,111.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,1,BKS Flag Clash Windbreaker - BKS Flag Windbreaker,false,BKS Flag Clash Windbreaker | BKS Studio,"AOP windbreaker from the BKS Flag collection. Deep violet and warm gold asymmetric split, magenta cross-hatch upper, double black chevron. Made to order.",Apparel & Accessories > Clothing > Outerwear,Unisex,adult,BAKABO-STARBREEZE-BKS🍃WINDBREAKER-JACKETD,new,TRUE,no-gtin,Outerwear,,,,Flag,Clash,catalog-reset-2026,neo-dada,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,TRUE,,,,adults,,,,,,do-not-dryclean-drip-dry-do-not-bleach-machine-wash-cold-max-30-c-or-90-f-iron-steam-or-dry-low-heat; tumble-dry; ironing-instructions; dry-clean-only,,,,yellow; gray; gold; geometric; purple,,,polyester; mesh,,,,,,hooded,,windproof; quick-drying; hooded; pockets,,,,,,xs; s; m; l; xl; 2xl; 3xl,,long,,,,unisex,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,kg,,55.75,true,,,true,,,true,,,true,,,active
flag-clash-windbreaker,,,,,,,,,S,,,,,,,,19620031417272396595,100.0,shopify,continue,manual,118.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/13197698124425704927_2048.jpg?v=1780437726,2,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,kg,,59.16,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,M,,,,,,,,17966210972829490935,100.0,shopify,continue,manual,123.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2272796600698573971_2048.jpg?v=1780437729,3,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,kg,,61.66,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,L,,,,,,,,23171060768730263463,100.0,shopify,continue,manual,124.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/5649179027428579282_2048.jpg?v=1780437729,4,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,kg,,62.42,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,XL,,,,,,,,22960614176083318487,100.0,shopify,continue,manual,131.86,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/13896426671674872030_2048.jpg?v=1780437733,5,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,kg,,65.93,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,2XL,,,,,,,,16949248502673956179,100.0,shopify,continue,manual,135.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6329451381779436024_2048.jpg?v=1780437733,6,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15840115089026790341_2048.jpg?v=1780437724,kg,,67.84,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8420903939603868640_2048.jpg?v=1780437736,7,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8953305998291147930_2048.jpg?v=1780437738,8,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/16395720469227942029_2048.jpg?v=1780437739,9,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag-clash-windbreaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/9810123647565783266_2048.jpg?v=1780437740,10,BKS Flag Clash™ Windbreaker Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
